590;2025-10-03 17:51:53.010163;107.84, -55.63, -65.65, 29.53, 0.26, 17.84
591;2025-10-03 17:51:53.063616;107.84, -55.63, -65.65, 29.53, 0.26, 17.84
592;2025-10-03 17:51:53.398344;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
600;2025-10-03 17:51:53.448256;None
601;2025-10-03 17:51:53.600995;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
602;2025-10-03 17:51:53.662183;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
603;2025-10-03 17:51:53.828409;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
605;2025-10-03 17:51:53.878471;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
606;2025-10-03 17:51:53.923135;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
607;2025-10-03 17:51:53.972753;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
608;2025-10-03 17:51:54.034958;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
609;2025-10-03 17:51:54.231990;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
611;2025-10-03 17:51:54.435841;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
613;2025-10-03 17:51:54.482302;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
614;2025-10-03 17:51:54.665802;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
616;2025-10-03 17:51:54.850756;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
618;2025-10-03 17:51:55.028643;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
620;2025-10-03 17:51:55.087842;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
621;2025-10-03 17:51:55.171622;107.84, -51.24, -66.0, 30.14, 0.26, 17.84
622;2025-10-03 17:51:55.794167;102.48, -50.88, -75.32, 34.36, 0.26, 12.83
635;2025-10-03 17:51:55.846697;None
636;2025-10-03 17:51:56.136185;102.48, -50.88, -75.32, 34.36, 0.26, 12.74
638;2025-10-03 17:51:56.345524;102.48, -50.88, -75.32, 34.36, 0.26, 12.74
640;2025-10-03 17:51:56.389073;102.48, -50.88, -75.32, 34.36, 0.26, 12.74
641;2025-10-03 17:51:56.622851;102.48, -50.88, -75.32, 34.36, 0.26, 12.74
643;2025-10-03 17:51:56.725743;102.48, -50.88, -75.32, 34.36, 0.26, 12.65
644;2025-10-03 17:51:56.785306;102.48, -50.88, -75.32, 34.36, 0.26, 12.65
645;2025-10-03 17:51:56.972901;102.48, -50.88, -75.32, 34.36, 0.26, 12.65
647;2025-10-03 17:51:57.032474;102.48, -50.88, -75.32, 34.36, 0.26, 12.65
648;2025-10-03 17:51:57.126119;102.48, -50.88, -75.32, 34.36, 0.26, 12.56
649;2025-10-03 17:51:57.170690;102.48, -50.88, -75.32, 34.36, 0.26, 12.56
650;2025-10-03 17:51:57.345090;102.48, -50.88, -75.32, 34.36, 0.26, 12.56
652;2025-10-03 17:51:57.407224;None
653;2025-10-03 17:51:57.807308;103.88, -50.88, -75.32, 34.62, 0.26, 13.53
657;2025-10-03 17:51:57.867198;103.88, -50.88, -75.32, 34.62, 0.26, 13.53
658;2025-10-03 17:51:57.929166;103.97, -50.88, -75.32, 34.62, 0.26, 13.53
659;2025-10-03 17:51:57.985193;None
660;2025-10-03 17:51:58.145832;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
661;2025-10-03 17:51:58.249367;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
662;2025-10-03 17:51:58.310579;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
663;2025-10-03 17:51:58.403691;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
664;2025-10-03 17:51:58.455030;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
665;2025-10-03 17:51:58.551613;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
666;2025-10-03 17:51:58.753321;103.97, -50.88, -75.32, 34.62, 0.26, 13.62
668;2025-10-03 17:51:58.801849;None
669;2025-10-03 17:51:59.080515;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
671;2025-10-03 17:51:59.148491;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
672;2025-10-03 17:51:59.250805;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
673;2025-10-03 17:51:59.433019;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
675;2025-10-03 17:51:59.482060;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
676;2025-10-03 17:51:59.526446;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
677;2025-10-03 17:51:59.570127;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
678;2025-10-03 17:51:59.763816;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
680;2025-10-03 17:51:59.821080;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
681;2025-10-03 17:51:59.873617;103.97, -50.88, -75.32, 34.62, 0.26, 13.71
682;2025-10-03 17:52:00.074313;103.97, -50.88, -75.32, 34.62, 0.26, 13.79
684;2025-10-03 17:52:00.122185;103.97, -50.88, -75.32, 34.62, 0.26, 13.79
685;2025-10-03 17:52:00.364557;106.25, -50.88, -75.32, 34.62, 0.26, 16.17
690;2025-10-03 17:52:00.421835;106.25, -50.88, -75.32, 34.62, 0.26, 16.17
691;2025-10-03 17:52:00.475391;106.25, -50.88, -75.32, 34.62, 0.26, 16.17
692;2025-10-03 17:52:00.538133;None
693;2025-10-03 17:52:00.822771;106.25, -50.88, -75.32, 34.71, 0.26, 16.17
695;2025-10-03 17:52:00.871693;None
696;2025-10-03 17:52:01.047091;106.25, -50.88, -75.67, 34.71, 0.26, 16.17
697;2025-10-03 17:52:01.247369;106.25, -50.88, -75.67, 34.71, 0.26, 16.17
699;2025-10-03 17:52:01.297152;None
700;2025-10-03 17:52:01.465165;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
701;2025-10-03 17:52:01.563256;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
702;2025-10-03 17:52:01.772087;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
704;2025-10-03 17:52:01.983783;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
706;2025-10-03 17:52:02.192722;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
708;2025-10-03 17:52:02.396715;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
710;2025-10-03 17:52:02.455984;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
711;2025-10-03 17:52:02.507214;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
712;2025-10-03 17:52:02.702149;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
714;2025-10-03 17:52:02.762034;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
715;2025-10-03 17:52:02.819222;106.25, -50.88, -75.67, 34.71, 0.26, 16.25
716;2025-10-03 17:52:03.067589;108.54, -50.88, -75.67, 34.71, 0.26, 18.45
719;2025-10-03 17:52:03.121099;None
720;2025-10-03 17:52:03.405527;108.45, -50.88, -75.67, 34.71, 0.26, 18.45
722;2025-10-03 17:52:03.453879;None
723;2025-10-03 17:52:03.611884;108.45, -50.88, -75.67, 34.71, 0.26, 18.45
724;2025-10-03 17:52:03.836498;108.45, -50.88, -75.67, 34.71, 0.26, 18.45
726;2025-10-03 17:52:04.056160;108.45, -50.88, -75.67, 34.71, 0.26, 18.45
728;2025-10-03 17:52:04.121198;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
729;2025-10-03 17:52:04.184367;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
730;2025-10-03 17:52:04.362017;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
732;2025-10-03 17:52:04.423305;None
733;2025-10-03 17:52:04.582024;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
734;2025-10-03 17:52:04.641691;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
735;2025-10-03 17:52:04.689570;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
736;2025-10-03 17:52:04.737485;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
737;2025-10-03 17:52:04.799169;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
738;2025-10-03 17:52:04.849975;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
739;2025-10-03 17:52:04.904564;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
740;2025-10-03 17:52:05.104305;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
742;2025-10-03 17:52:05.157910;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
743;2025-10-03 17:52:05.214321;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
744;2025-10-03 17:52:05.265098;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
745;2025-10-03 17:52:05.360742;108.45, -50.88, -75.67, 34.71, 0.26, 18.54
746;2025-10-03 17:52:05.423968;None
747;2025-10-03 17:52:13.307661;98.87, -81.38, -16.61, 6.67, 0.26, 8.43
955;2025-10-03 17:52:13.349571;98.87, -81.38, -16.61, 6.67, 0.26, 8.43
956;2025-10-03 17:52:14.095315;99.93, -70.75, -40.69, 19.16, 0.26, 9.58
975;2025-10-03 17:52:14.142365;99.93, -70.75, -40.69, 19.16, 0.26, 9.58
976;2025-10-03 17:52:14.366238;102.3, -70.75, -41.13, 19.33, 0.26, 11.77
982;2025-10-03 17:52:14.410613;None
983;2025-10-03 17:52:14.565279;102.3, -70.66, -41.13, 19.33, 0.26, 11.77
984;2025-10-03 17:52:14.630933;102.3, -70.66, -41.13, 19.33, 0.26, 11.77
985;2025-10-03 17:52:14.695535;102.3, -70.66, -41.13, 19.33, 0.26, 11.77
986;2025-10-03 17:52:14.761540;102.3, -70.57, -41.13, 19.33, 0.26, 11.77
987;2025-10-03 17:52:14.865639;102.3, -70.57, -41.13, 19.33, 0.26, 11.86
988;2025-10-03 17:52:15.065027;102.3, -70.57, -41.13, 19.42, 0.26, 11.86
990;2025-10-03 17:52:15.114084;None
991;2025-10-03 17:52:15.397254;102.3, -70.57, -41.13, 19.42, 0.26, 11.95
993;2025-10-03 17:52:15.444889;None
994;2025-10-03 17:52:15.599017;None
995;2025-10-03 17:52:15.893401;104.41, -70.57, -41.13, 19.42, 0.26, 13.97
999;2025-10-03 17:52:16.086399;104.41, -70.57, -41.13, 19.42, 0.26, 14.06
1001;2025-10-03 17:52:16.142691;None
1002;2025-10-03 17:52:16.291775;104.41, -70.57, -41.13, 19.42, 0.26, 14.06
1003;2025-10-03 17:52:16.498589;104.41, -70.57, -41.13, 19.42, 0.26, 14.06
1005;2025-10-03 17:52:16.708577;104.41, -70.57, -41.13, 19.42, 0.26, 14.06
1007;2025-10-03 17:52:16.760518;104.41, -70.57, -41.13, 19.51, 0.26, 14.06
1008;2025-10-03 17:52:16.817223;104.41, -70.57, -41.13, 19.42, 0.26, 14.06
1009;2025-10-03 17:52:16.870085;104.41, -70.57, -41.13, 19.42, 0.26, 14.06
1010;2025-10-03 17:52:16.966684;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1011;2025-10-03 17:52:17.029937;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1012;2025-10-03 17:52:17.099099;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1013;2025-10-03 17:52:17.159549;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1014;2025-10-03 17:52:17.337842;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1016;2025-10-03 17:52:17.386841;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1017;2025-10-03 17:52:17.579931;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1019;2025-10-03 17:52:17.641312;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1020;2025-10-03 17:52:17.703047;104.41, -70.57, -41.13, 19.42, 0.26, 14.15
1021;2025-10-03 17:52:17.753801;104.41, -70.57, -41.13, 19.51, 0.26, 14.15
1022;2025-10-03 17:52:17.802995;104.41, -70.57, -41.13, 19.51, 0.26, 14.15
1023;2025-10-03 17:52:17.858158;104.41, -70.57, -41.13, 19.51, 0.26, 14.15
1024;2025-10-03 17:52:17.915182;104.41, -70.57, -41.13, 19.51, 0.26, 14.23
1025;2025-10-03 17:52:17.970973;None
1026;2025-10-03 17:52:18.263639;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1028;2025-10-03 17:52:18.468901;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1030;2025-10-03 17:52:18.521739;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1031;2025-10-03 17:52:18.576927;None
1032;2025-10-03 17:52:18.742617;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1033;2025-10-03 17:52:18.843238;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1034;2025-10-03 17:52:19.050104;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1036;2025-10-03 17:52:19.104215;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1037;2025-10-03 17:52:19.156859;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1038;2025-10-03 17:52:19.213548;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1039;2025-10-03 17:52:19.306706;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1040;2025-10-03 17:52:19.502482;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1042;2025-10-03 17:52:19.554072;None
1043;2025-10-03 17:52:19.716550;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1044;2025-10-03 17:52:19.781540;106.34, -70.57, -41.13, 19.51, 0.26, 16.34
1045;2025-10-03 17:52:19.884241;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1046;2025-10-03 17:52:19.933824;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1047;2025-10-03 17:52:19.989130;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1048;2025-10-03 17:52:20.045263;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1049;2025-10-03 17:52:20.139879;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1050;2025-10-03 17:52:20.202403;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1051;2025-10-03 17:52:20.255015;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1052;2025-10-03 17:52:20.454141;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1054;2025-10-03 17:52:20.514407;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1055;2025-10-03 17:52:20.567038;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1056;2025-10-03 17:52:20.623121;106.34, -70.57, -41.13, 19.51, 0.26, 16.43
1057;2025-10-03 17:52:21.197156;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1071;2025-10-03 17:52:21.388075;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1073;2025-10-03 17:52:21.442996;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1074;2025-10-03 17:52:21.536232;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1075;2025-10-03 17:52:21.729546;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1077;2025-10-03 17:52:21.782436;None
1078;2025-10-03 17:52:21.946785;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1079;2025-10-03 17:52:22.010731;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1080;2025-10-03 17:52:22.070243;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1081;2025-10-03 17:52:22.126955;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1082;2025-10-03 17:52:22.182245;106.34, -64.42, -53.7, 19.51, 0.26, 16.43
1083;2025-10-03 17:52:22.385503;106.34, -64.42, -53.7, 19.51, 0.26, 16.52
1085;2025-10-03 17:52:22.596138;106.34, -64.42, -53.7, 19.51, 0.26, 16.52
1087;2025-10-03 17:52:22.650506;106.34, -64.42, -53.7, 19.51, 0.26, 16.52
1088;2025-10-03 17:52:23.120895;101.51, -63.98, -54.75, 26.89, 0.26, 11.95
1098;2025-10-03 17:52:23.177837;101.51, -63.98, -54.75, 26.89, 0.26, 11.95
1099;2025-10-03 17:52:23.272233;101.51, -63.98, -54.75, 26.98, 0.26, 11.95
1100;2025-10-03 17:52:23.463473;101.51, -63.98, -54.75, 26.98, 0.26, 11.95
1102;2025-10-03 17:52:23.518727;None
1103;2025-10-03 17:52:23.683877;101.51, -63.98, -54.75, 26.98, 0.26, 11.86
1104;2025-10-03 17:52:23.744243;101.51, -63.98, -54.75, 26.98, 0.26, 11.86
1105;2025-10-03 17:52:23.798992;101.51, -63.98, -54.75, 26.98, 0.26, 11.86
1106;2025-10-03 17:52:23.862036;101.51, -63.98, -54.75, 26.98, 0.26, 11.86
1107;2025-10-03 17:52:23.916292;101.51, -63.98, -54.75, 26.98, 0.26, 11.86
1108;2025-10-03 17:52:24.101374;101.51, -63.98, -54.75, 26.98, 0.26, 11.77
1110;2025-10-03 17:52:24.154400;101.51, -63.98, -54.75, 26.98, 0.26, 11.77
1111;2025-10-03 17:52:24.246319;101.51, -63.98, -54.75, 26.98, 0.26, 11.77
1112;2025-10-03 17:52:24.450303;101.51, -63.98, -54.75, 26.98, 0.26, 11.77
1114;2025-10-03 17:52:24.658323;101.51, -63.98, -54.75, 26.98, 0.26, 11.68
1116;2025-10-03 17:52:24.712986;101.51, -63.98, -54.75, 26.98, 0.26, 11.68
1117;2025-10-03 17:52:24.772649;101.51, -63.98, -54.75, 26.98, 0.26, 11.68
1118;2025-10-03 17:52:24.833108;101.51, -63.98, -54.75, 26.98, 0.26, 11.68
1119;2025-10-03 17:52:25.121117;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1126;2025-10-03 17:52:25.317294;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1128;2025-10-03 17:52:25.508559;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1130;2025-10-03 17:52:25.562248;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1131;2025-10-03 17:52:25.619440;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1132;2025-10-03 17:52:25.802280;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1134;2025-10-03 17:52:25.854782;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1135;2025-10-03 17:52:25.948494;102.74, -63.98, -55.19, 26.98, 0.26, 12.48
1136;2025-10-03 17:52:26.042863;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1137;2025-10-03 17:52:26.106388;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1138;2025-10-03 17:52:26.173214;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1139;2025-10-03 17:52:26.236058;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1140;2025-10-03 17:52:26.288550;None
1141;2025-10-03 17:52:26.441119;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1142;2025-10-03 17:52:26.488933;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1143;2025-10-03 17:52:26.698314;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1145;2025-10-03 17:52:26.759550;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1146;2025-10-03 17:52:26.817125;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1147;2025-10-03 17:52:26.867056;None
1148;2025-10-03 17:52:27.023832;102.74, -63.98, -55.19, 26.98, 0.26, 12.56
1149;2025-10-03 17:52:27.084139;102.74, -63.98, -55.19, 26.98, 0.26, 12.65
1150;2025-10-03 17:52:27.356625;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1156;2025-10-03 17:52:27.411717;None
1157;2025-10-03 17:52:27.564332;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1158;2025-10-03 17:52:27.630991;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1159;2025-10-03 17:52:27.690679;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1160;2025-10-03 17:52:27.744425;None
1161;2025-10-03 17:52:27.899732;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1162;2025-10-03 17:52:27.961329;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1163;2025-10-03 17:52:28.016875;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1164;2025-10-03 17:52:28.068097;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1165;2025-10-03 17:52:28.164325;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1166;2025-10-03 17:52:28.368311;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1168;2025-10-03 17:52:28.419293;None
1169;2025-10-03 17:52:28.571496;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1170;2025-10-03 17:52:28.633002;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1171;2025-10-03 17:52:28.697078;104.94, -63.98, -55.19, 27.07, 0.26, 14.85
1172;2025-10-03 17:52:28.750999;None
1173;2025-10-03 17:52:28.903108;None
1174;2025-10-03 17:52:29.185904;104.94, -63.98, -55.19, 27.07, 0.26, 14.94
1176;2025-10-03 17:52:29.231145;104.94, -63.98, -55.19, 27.07, 0.26, 14.94
1177;2025-10-03 17:52:29.277338;104.94, -63.98, -55.19, 27.07, 0.26, 14.94
1178;2025-10-03 17:52:29.337692;104.94, -63.98, -55.19, 27.07, 0.26, 14.94
1179;2025-10-03 17:52:29.392226;None
1180;2025-10-03 17:52:29.752044;107.13, -63.98, -55.19, 27.07, 0.26, 17.13
1184;2025-10-03 17:52:29.942933;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1186;2025-10-03 17:52:30.007454;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1187;2025-10-03 17:52:30.113690;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1188;2025-10-03 17:52:30.169389;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1189;2025-10-03 17:52:30.363458;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1191;2025-10-03 17:52:30.408323;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1192;2025-10-03 17:52:30.503451;107.05, -63.98, -55.19, 27.07, 0.26, 17.13
1193;2025-10-03 17:52:30.715816;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1195;2025-10-03 17:52:30.764054;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1196;2025-10-03 17:52:30.819242;None
1197;2025-10-03 17:52:30.975369;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1198;2025-10-03 17:52:31.035140;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1199;2025-10-03 17:52:31.229431;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1201;2025-10-03 17:52:31.430326;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1203;2025-10-03 17:52:31.483975;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1204;2025-10-03 17:52:31.724184;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1206;2025-10-03 17:52:31.769390;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1207;2025-10-03 17:52:31.824020;None
1208;2025-10-03 17:52:31.969901;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1209;2025-10-03 17:52:32.165014;107.05, -63.98, -55.19, 27.07, 0.26, 17.22
1211;2025-10-03 17:52:32.679378;99.66, -58.88, -65.3, 32.6, 0.26, 10.1
1221;2025-10-03 17:52:32.725252;99.66, -58.88, -65.3, 32.6, 0.26, 10.1
1222;2025-10-03 17:52:32.922045;99.58, -58.88, -65.3, 32.69, 0.26, 10.1
1224;2025-10-03 17:52:32.981135;99.58, -58.88, -65.3, 32.69, 0.26, 10.1
1225;2025-10-03 17:52:33.086839;99.58, -58.88, -65.3, 32.69, 0.26, 10.1
1226;2025-10-03 17:52:33.159264;99.58, -58.88, -65.3, 32.69, 0.26, 10.01
1227;2025-10-03 17:52:33.209021;99.58, -58.88, -65.3, 32.69, 0.26, 10.01
1228;2025-10-03 17:52:33.417374;99.58, -58.88, -65.3, 32.69, 0.26, 10.01
1230;2025-10-03 17:52:33.469102;99.58, -58.88, -65.3, 32.69, 0.26, 10.01
1231;2025-10-03 17:52:33.575139;99.58, -58.88, -65.3, 32.69, 0.26, 10.01
1232;2025-10-03 17:52:33.637483;99.58, -58.88, -65.3, 32.69, 0.26, 10.01
1233;2025-10-03 17:52:33.688023;99.58, -58.88, -65.3, 32.69, 0.26, 9.93
1234;2025-10-03 17:52:33.889088;99.58, -58.88, -65.3, 32.69, 0.26, 9.93
1236;2025-10-03 17:52:33.945292;99.58, -58.88, -65.3, 32.69, 0.26, 9.93
1237;2025-10-03 17:52:34.130646;99.58, -58.88, -65.3, 32.69, 0.26, 9.84
1239;2025-10-03 17:52:34.175790;99.58, -58.88, -65.3, 32.69, 0.26, 9.84
1240;2025-10-03 17:52:34.270411;99.58, -58.88, -65.3, 32.69, 0.26, 9.84
1241;2025-10-03 17:52:34.478316;99.58, -58.88, -65.3, 32.69, 0.26, 9.84
1243;2025-10-03 17:52:34.524457;99.58, -58.88, -65.3, 32.69, 0.26, 9.84
1244;2025-10-03 17:52:34.818362;101.16, -58.79, -66.0, 32.95, 0.26, 10.72
1251;2025-10-03 17:52:34.865038;101.16, -58.79, -66.0, 32.95, 0.26, 10.72
1252;2025-10-03 17:52:34.913108;101.16, -58.79, -66.0, 32.95, 0.26, 10.72
1253;2025-10-03 17:52:35.096917;101.16, -58.71, -66.0, 32.95, 0.26, 10.72
1255;2025-10-03 17:52:35.288233;101.16, -58.71, -66.0, 32.95, 0.26, 10.72
1257;2025-10-03 17:52:35.338016;None
1258;2025-10-03 17:52:35.493164;None
1259;2025-10-03 17:52:35.652899;101.16, -58.71, -66.0, 32.95, 0.26, 10.72
1260;2025-10-03 17:52:35.711664;101.16, -58.71, -66.0, 32.95, 0.26, 10.72
1261;2025-10-03 17:52:35.757628;101.16, -58.71, -66.0, 32.95, 0.26, 10.72
1262;2025-10-03 17:52:35.962221;101.16, -58.71, -66.0, 32.95, 0.26, 10.81
1264;2025-10-03 17:52:36.014629;101.16, -58.71, -66.0, 32.95, 0.26, 10.81
1265;2025-10-03 17:52:36.069719;None
1266;2025-10-03 17:52:36.219592;101.16, -58.71, -66.0, 33.04, 0.26, 10.81
1267;2025-10-03 17:52:36.313543;101.16, -58.71, -66.0, 33.04, 0.26, 10.81
1268;2025-10-03 17:52:36.376350;101.16, -58.71, -66.0, 33.04, 0.26, 10.81
1269;2025-10-03 17:52:36.429997;101.16, -58.71, -66.0, 33.04, 0.26, 10.81
1270;2025-10-03 17:52:36.645153;101.16, -58.71, -66.0, 33.04, 0.26, 10.81
1272;2025-10-03 17:52:36.708373;None
1273;2025-10-03 17:52:37.084197;103.18, -58.71, -66.53, 33.31, 0.26, 13.09
1277;2025-10-03 17:52:37.187227;103.09, -58.71, -66.53, 33.31, 0.26, 13.18
1278;2025-10-03 17:52:37.278781;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1279;2025-10-03 17:52:37.333371;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1280;2025-10-03 17:52:37.382691;None
1281;2025-10-03 17:52:37.543435;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1282;2025-10-03 17:52:37.648352;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1283;2025-10-03 17:52:37.707829;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1284;2025-10-03 17:52:37.800593;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1285;2025-10-03 17:52:37.889992;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1286;2025-10-03 17:52:38.094703;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1288;2025-10-03 17:52:38.138316;None
1289;2025-10-03 17:52:38.409350;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
1291;2025-10-03 17:52:38.471678;103.09, -58.71, -66.53, 33.39, 0.26, 13.18
